observation,soil
37137,1777
37138,1782
37139,1771
37140,1767
37141,1769
37142,1777
37143,1782
37144,1780
37145,1765
37146,1757
37147,1767
37148,1769
37149,1756
37150,1764
37151,1755
37152,1766
37153,1750
37154,1761
37155,1754
37156,1753
37157,1756
37158,1767
37159,1774
37160,1754
37161,1732
37162,1745
37163,1752
37164,1756
37165,1751
37166,1753
37167,1733
37168,1756
37169,1760
37170,1752
37171,1744
37172,1756
37173,1761
37174,1745
37175,1734
37176,1759
37177,1727
37178,1730
37179,1748
37180,1764
37181,1747
37182,1747
37183,1733
37184,1743
37185,1716
37186,1726
37187,1742
37188,1731
37189,1731
37190,1739
37191,1732
37192,1741
37193,1750
37194,1743
37195,1728
37196,1725
37197,1714
37198,1707
37199,1723
37200,1724
37201,1726
37202,1715
37203,1718
37204,1716
37205,1706
37206,1702
37207,1688
37208,1687
37209,1695
37210,1713
37211,1716
37212,1691
37213,1698
37214,1677
37215,1675
37216,1672
37217,1672
37218,1657
37219,1664
37220,1675
37221,2269
37222,2273
37223,2299
37224,2275
37225,2260
37226,2271
37227,2291
37228,2267
37229,2272
37230,2269
37231,2279
37232,2279
37233,2283
37234,2283
37235,2275
37236,2268
37237,2278
37238,2276
37239,2270
37240,2268
37241,2267
37242,2268
37243,2268
37244,2256
37245,2279
37246,2271
37247,2272
37248,2274
37249,2293
37250,2266
37251,2265
37252,2284
37253,2282
37254,2281
37255,2281
37256,2257
37257,2267
37258,2260
37259,2270
37260,2298
37261,2295
37262,2282
37263,2284
37264,2286
37265,2280
37266,2276
37267,2280
37268,2290
37269,2274
37270,2288
37271,2285
37272,2293
37273,2281
37274,2281
37275,2269
37276,2264
37277,2284
37278,2274
37279,2274
37280,2272
37281,2268
37282,2264
37283,2294
37284,2281
37285,2292
37286,2291
37287,2291
37288,2274
37289,2268
37290,2279
37291,2294
37292,2278
37293,2282
37294,2273
37295,2285
37296,2285
37297,2290
37298,2285
37299,2299
37300,2282
37301,2279
37302,2275
37303,2298
37304,2280
37305,2293
37306,2281
37307,2290
37308,2284
37309,2288
37310,2283
37311,2288
37312,2297
37313,2297
37314,2287
37315,2304
37316,2281
37317,2289
37318,2305
37319,2283
37320,2304
37321,2318
37322,2304
37323,2306
37324,2307
37325,2324
37326,2297
37327,2317
37328,2305
37329,2327
37330,2366
37331,2392
37332,2740
37333,2727
37334,2744
37335,2732
37336,2720
37337,2754
37338,2732
37339,2731
37340,2745
37341,2717
37342,2723
37343,2715
37344,2719
37345,2733
37346,2721
37347,2732
37348,2739
37349,2719
37350,2737
37351,2744
37352,2734
37353,2682
37354,2723
37355,2717
37356,2718
37357,2704
37358,2729
37359,2760
37360,2740
37361,2736
37362,2715
37363,2718
37364,2717
37365,2741
37366,2713
37367,2721
37368,2728
37369,2736
37370,2750
37371,2748
37372,2727
37373,2744
37374,2718
37375,2712
37376,2712
37377,2723
37378,2704
37379,2730
37380,2719
37381,2700
37382,2716
37383,2741
37384,2740
37385,2708
37386,2736
37387,2709
37388,2716
37389,2721
37390,2720
37391,2723
37392,2760
37393,2712
37394,2710
37395,2703
37396,2713
37397,2711
37398,2687
37399,2691
37400,2693
37401,2713
37402,2703
37403,2694
37404,2685
37405,2718
37406,2668
37407,2705
37408,2734
37409,2718
37410,2720
37411,2702
37412,2692
37413,2707
37414,2692
37415,2700
37416,2685
37417,2691
37418,2705
37419,2710
37420,2676
37421,2708
37422,2717
37423,2722
37424,2713
37425,2707
37426,2721
37427,2701
37428,2705
37429,2719
37430,2707
37431,2691
37432,2702
37433,2694
37434,2712
37435,2698
37436,2680
37437,2695
37438,2684
37439,2710
37440,2695
37441,2663
37442,2694
37443,2705
37444,2705
37445,2705
37446,2694
37447,2691
37448,2719
37449,2712
37450,2691
37451,2707
37452,2691
37453,2701
37454,2685
37455,2700
37456,2675
37457,2687
37458,2698
37459,2711
37460,2722
37461,2668
37462,2706
37463,2709
37464,2702
37465,2719
37466,2678
37467,2700
37468,2692
37469,2667
37470,2681
37471,2677
37472,2695
37473,2713
37474,2692
37475,2710
37476,2703
37477,2701
37478,2674
37479,2694
37480,2702
37481,2706
37482,2701
37483,2682
37484,2701
37485,2703
37486,2692
37487,2719
37488,2696
37489,2675
37490,2704
37491,2680
37492,2698
37493,2692
37494,2689
37495,2704
37496,2697
37497,2681
37498,2706
37499,2688
37500,2707
37501,2676
37502,2684
37503,2682
37504,2705
37505,2690
37506,2692
37507,2676
37508,2684
37509,2708
37510,2669
37511,2693
37512,2668
37513,2692
37514,2676
37515,2671
37516,2675
37517,2691
37518,2700
37519,2698
37520,2693
37521,2718
37522,2693
37523,2692
37524,2683
37525,2686
37526,2685
37527,2678
37528,2683
37529,2679
37530,2685
37531,2689
37532,2685
37533,2708
37534,2683
37535,2700
37536,2682
37537,2665
37538,2700
37539,2695
37540,2677
37541,2681
37542,2686
37543,2678
37544,2693
37545,2664
37546,2666
37547,2668
37548,2656
37549,2695
37550,2676
37551,2687
37552,2667
37553,2664
37554,2688
37555,2676
37556,2680
37557,2703
37558,2687
37559,2677
37560,2672
37561,2671
37562,2693
37563,2666
37564,2686
37565,2666
37566,2665
37567,2683
37568,2667
37569,2683
37570,2679
37571,2669
37572,2661
37573,2680
37574,2683
37575,2657
37576,2657
37577,2658
37578,2665
37579,2694
37580,2691
37581,2671
37582,2684
37583,2677
37584,2680
37585,2655
37586,2691
37587,2680
37588,2678
37589,2679
37590,2679
37591,2664
37592,2653
37593,2655
37594,2674
37595,2683
37596,2677
37597,2667
37598,2681
37599,2674
37600,2671
37601,2679
37602,2671
37603,2685
37604,2680
37605,2660
37606,2652
37607,2676
37608,2677
37609,2670
37610,2641
37611,2671
37612,2676
37613,2664
37614,2649
37615,2695
37616,2674
37617,2671
37618,2675
37619,2662
37620,2708
37621,2659
37622,2664
37623,2672
37624,2656
37625,2663
37626,2659
37627,2680
37628,2650
37629,2659
37630,2656
37631,2669
37632,2652
37633,2687
37634,2696
37635,2669
37636,2674
37637,2659
37638,2669
37639,2683
37640,2668
37641,2663
37642,2699
37643,2660
37644,2667
37645,2685
37646,2667
37647,2679
37648,2668
37649,2673
37650,2656
37651,2672
37652,2682
37653,2659
37654,2661
37655,2682
37656,2680
37657,2684
37658,2680
37659,2659
37660,2650
37661,2687
37662,2650
37663,2661
37664,2674
37665,2670
37666,2684
37667,2663
37668,2673
37669,2645
37670,2706
37671,2670
37672,2663
37673,2664
37674,2663
37675,2649
37676,2677
37677,2674
37678,2659
37679,2672
37680,2670
37681,2661
37682,2683
37683,2672
37684,2666
37685,2693
37686,2653
37687,2661
37688,2672
37689,2647
37690,2704
37691,2686
37692,2676
37693,2685
37694,2658
37695,2657
37696,2657
37697,2662
37698,2663
37699,2687
37700,2652
37701,2654
37702,2661
37703,2680
37704,2684
37705,2663
37706,2667
37707,2672
37708,2669
37709,2679
37710,2636
37711,2672
37712,2677
37713,2677
37714,2648
37715,2648
37716,2658
37717,2689
37718,2650
37719,2627
37720,2645
37721,2652
37722,2659
37723,2630
37724,2673
37725,2667
37726,2662
37727,2660
37728,2631
37729,2653
37730,2696
37731,2655
37732,2686
37733,2650
37734,2649
37735,2668
37736,2661
37737,2665
37738,2669
37739,2672
37740,2638
37741,2680
37742,2658
37743,2661
37744,2657
37745,2652
37746,2697
37747,2658
37748,2656
37749,2676
37750,2649
37751,2663
37752,2652
37753,2628
37754,2659
37755,2647
37756,2679
37757,2674
37758,2674
37759,2682
37760,2668
37761,2649
37762,2648
37763,2680
37764,2657
37765,2664
37766,2633
37767,2668
37768,2696
37769,2673
37770,2659
37771,2649
37772,2635
37773,2650
37774,2644
37775,2650
37776,2649
37777,2647
37778,2660
37779,2676
37780,2628
37781,2684
37782,2653
37783,2660
37784,2658
37785,2664
37786,2686
37787,2687
37788,2680
37789,2651
37790,2680
37791,2662
37792,2663
37793,2673
37794,2677
37795,2661
37796,2683
37797,2677
37798,2671
37799,2633
37800,2679
37801,2644
37802,2668
37803,2667
37804,2661
37805,2653
37806,2647
37807,2639
37808,2651
37809,2679
37810,2649
37811,2662
37812,2636
37813,2686
37814,2676
37815,2684
37816,2684
37817,2669
37818,2653
37819,2639
37820,2656
37821,2650
37822,2672
37823,2667
37824,2649
37825,2659
37826,2653
37827,2652
37828,2661
37829,2676
37830,2676
37831,2652
37832,2648
37833,2669
37834,2639
37835,2663
37836,2664
37837,2671
37838,2646
37839,2673
37840,2641
37841,2667
37842,2656
37843,2672
37844,2654
37845,2663
37846,2647
37847,2684
37848,2688
37849,2688
37850,2685
37851,2668
37852,2649
37853,2630
37854,2648
37855,2642
37856,2648
37857,2639
37858,2652
37859,2652
37860,2668
37861,2647
37862,2668
37863,2648
37864,2643
37865,2655
37866,2652
37867,2660
37868,2624
37869,2649
37870,2663
37871,2660
37872,2648
37873,2678
37874,2634
37875,2673
37876,2678
37877,2637
37878,2638
37879,2657
37880,2648
37881,2653
37882,2638
37883,2617
37884,2656
37885,2670
37886,2640
37887,2655
37888,2623
37889,2647
37890,2647
37891,2639
37892,2648
37893,2666
37894,2638
37895,2672
37896,2640
37897,2661
37898,2656
37899,2627
37900,2643
37901,2639
37902,2637
37903,2679
37904,2671
37905,2663
37906,2671
37907,2652
37908,2656
37909,2657
37910,2664
37911,2630
37912,2658
37913,2641
37914,2668
37915,2662
37916,2637
37917,2643
37918,2661
37919,2647
37920,2650
37921,2628
37922,2648
37923,2677
37924,2679
37925,2681
37926,2610
37927,2646
37928,2635
37929,2668
37930,2645
37931,2667
37932,2631
37933,2637
37934,2670
37935,2633
37936,2670
37937,2614
37938,2670
37939,2652
37940,2653
37941,2676
37942,2653
37943,2621
37944,2651
37945,2627
37946,2629
37947,2618
37948,2651
37949,2634
37950,2635
37951,2654
37952,2635
37953,2678
37954,2640
37955,2659
37956,2657
37957,2665
37958,2618
37959,2631
37960,2635
37961,2623
37962,2641
37963,2692
37964,2645
37965,2621
37966,2641
37967,2614
37968,2642
37969,2639
37970,2641
37971,2664
37972,2620
37973,2632
37974,2647
37975,2637
37976,2644
37977,2637
37978,2666
37979,2615
37980,2652
37981,2632
37982,2629
37983,2634
37984,2634
37985,2652
37986,2638
37987,2652
37988,2640
37989,2652
37990,2628
37991,2637
37992,2603
37993,2650
37994,2639
37995,2641
37996,2664
37997,2594
37998,2637
37999,2647
38000,2660
38001,2639
38002,2658
38003,2636
38004,2625
38005,2639
38006,2639
38007,2637
38008,2646
38009,2652
38010,2648
38011,2634
38012,2619
38013,2602
38014,2625
38015,2623
38016,2631
38017,2599
38018,2624
38019,2640
38020,2603
38021,2629
38022,2632
38023,2616
38024,2647
38025,2663
38026,2644
38027,2670
38028,2634
38029,2635
38030,2636
38031,2635
38032,2615
38033,2631
38034,2632
38035,2627
38036,2632
38037,2642
38038,2647
38039,2612
38040,2617
38041,2627
38042,2635
38043,2641
38044,2629
38045,2597
38046,2647
38047,2596
38048,2635
38049,2639
38050,2633
38051,2632
38052,2624
38053,2621
38054,2613
38055,2656
38056,2618
38057,2627
38058,2581
38059,2656
38060,2638
38061,2629
38062,2641
38063,2612
38064,2633
38065,2624
38066,2617
38067,2617
38068,2628
38069,2636
38070,2636
38071,2621
38072,2618
38073,2626
38074,2621
38075,2629
38076,2611
38077,2627
38078,2599
38079,2637
38080,2624
38081,2633
38082,2601
38083,2631
38084,2614
38085,2636
38086,2580
38087,2629
38088,2625
38089,2608
38090,2596
38091,2625
38092,2628
38093,2614
38094,2630
38095,2619
38096,2609
38097,2600
38098,2620
38099,2597
38100,2615
38101,2624
38102,2622
38103,2600
38104,2630
38105,2611
38106,2614
38107,2623
38108,2601
38109,2591
38110,2618
38111,2638
38112,2637
38113,2616
38114,2620
38115,2600
38116,2606
38117,2638
38118,2641
38119,2620
38120,2619
38121,2615
38122,2618
38123,2613
38124,2636
38125,2589
38126,2613
38127,2636
38128,2591
38129,2624
38130,2619
38131,2619
38132,2599
38133,2616
38134,2619
38135,2640
38136,2603
38137,2591
38138,2617
38139,2633
38140,2607
38141,2599
38142,2582
38143,2616
38144,2608
38145,2604
38146,2648
38147,2629
38148,2620
38149,2596
38150,2611
38151,2625
38152,2586
38153,2616
38154,2638
38155,2618
38156,2624
38157,2638
38158,2610
38159,2600
38160,2624
38161,2579
38162,2624
38163,2631
38164,2625
38165,2649
38166,2630
38167,2680
38168,2649
38169,2640
38170,2656
38171,2658
38172,2623
38173,2621
38174,2641
38175,2649
38176,2651
38177,2665
38178,2646
38179,2631
38180,2631
38181,2638
38182,2664
38183,2673
38184,2647
38185,2636
38186,2638
38187,2638
38188,2631
38189,2632
38190,2658
38191,2648
38192,2654
38193,2625
38194,2681
38195,2614
38196,2659
38197,2652
38198,2659
38199,2632
38200,2637
38201,2657
38202,2636
38203,2643
38204,2658
38205,2653
38206,2656
38207,2671
38208,2652
38209,2639
38210,2640
38211,2630
38212,2642
38213,2619
38214,2632
38215,2650
38216,2622
38217,2639
38218,2617
38219,2635
38220,2655
38221,2617
38222,2636
38223,2639
38224,2649
38225,2676
38226,2606
38227,2651
38228,2632
38229,2631
38230,2663
38231,2655
38232,2631
38233,2637
38234,2677
38235,2629
38236,2615
38237,2643
38238,2641
38239,2619
38240,2646
38241,2654
38242,2635
38243,2660
38244,2639
38245,2626
38246,2656
38247,2645
38248,2663
38249,2634
38250,2627
38251,2644
38252,2647
38253,2614
38254,2656
38255,2628
38256,2632
38257,2630
38258,2639
38259,2611
38260,2608
38261,2620
38262,2623
38263,2653
38264,2632
38265,2649
38266,2640
38267,2646
38268,2648
38269,2638
38270,2628
38271,2656
38272,2639
38273,2632
38274,2641
38275,2623
38276,2636
38277,2658
38278,2636
38279,2628
38280,2626
38281,2622
38282,2644
38283,2623
38284,2641
38285,2623
38286,2617
38287,2624
38288,2632
38289,2641
38290,2621
38291,2639
38292,2630
38293,2657
38294,2639
38295,2617
38296,2659
38297,2668
38298,2645
38299,2623
38300,2624
38301,2620
38302,2605
38303,2606
38304,2645
38305,2614
38306,2617
38307,2622
38308,2635
38309,2629
38310,2631
38311,2650
38312,2624
38313,2639
38314,2637
38315,2599
38316,2638
38317,2632
38318,2612
38319,2640
38320,2622
38321,2625
38322,2613
38323,2655
38324,2632
38325,2614
38326,2607
38327,2621
38328,2627
38329,2602
38330,2612
38331,2604
38332,2618
38333,2607
38334,2623
38335,2624
38336,2623
38337,2608
38338,2624
38339,2641
38340,2628
38341,2623
38342,2627
38343,2644
38344,2616
38345,2642
38346,2645
38347,2639
38348,2621
38349,2603
38350,2640
38351,2627
38352,2593
38353,2626
38354,2609
38355,2609
38356,2618
38357,2624
38358,2636
38359,2636
38360,2617
38361,2631
38362,2604
38363,2603
38364,2659
38365,2582
38366,2617
38367,2606
38368,2621
38369,2603
38370,2640
38371,2619
38372,2641
38373,2620
38374,2618
38375,2610
38376,2623
38377,2634
38378,2617
38379,2620
38380,2627
38381,2639
38382,2587
38383,2610
38384,2601
38385,2613
38386,2617
38387,2621
38388,2598
38389,2630
38390,2614
38391,2619
38392,2615
38393,2615
38394,2616
38395,2602
38396,2616
38397,2614
38398,2640
38399,2599
38400,2608
38401,2627
38402,2615
38403,2604
38404,2599
38405,2602
38406,2624
38407,2599
38408,2628
38409,2605
38410,2599
38411,2577
38412,2627
38413,2624
38414,2612
38415,2624
38416,2608
38417,2599
38418,2624
38419,2624
38420,2613
38421,2616
38422,2615
38423,2617
38424,2616
38425,2606
38426,2609
38427,2630
38428,2620
38429,2613
38430,2605
38431,2610
38432,2596
38433,2617
38434,2584
38435,2584
38436,2614
38437,2621
38438,2616
38439,2626
38440,2610
38441,2613
38442,2581
38443,2628
38444,2630
38445,2620
38446,2600
38447,2591
38448,2603
38449,2604
38450,2584
38451,2607
38452,2591
38453,2596
38454,2617
38455,2620
38456,2607
38457,2612
38458,2596
38459,2593
38460,2616
38461,2641
38462,2612
38463,2600
38464,2613
38465,2609
38466,2614
38467,2601
38468,2600
38469,2609
38470,2628
38471,2633
38472,2620
38473,2625
38474,2608
38475,2640
38476,2607
38477,2634
38478,2592
38479,2596
38480,2612
38481,2603
38482,2620
38483,2609
38484,2592
38485,2623
38486,2613
38487,2598
38488,2604
38489,2629
38490,2628
38491,2606
38492,2609
38493,2607
38494,2616
38495,2607
38496,2604
38497,2627
38498,2595
38499,2619
38500,2628
38501,2585
38502,2596
38503,2627
38504,2589
38505,2630
38506,2613
38507,2612
38508,2610
38509,2594
38510,2611
38511,2623
38512,2598
38513,2593
38514,2609
38515,2595
38516,2597
38517,2602
38518,2608
38519,2586
38520,2606
38521,2614
38522,2606
38523,2605
38524,2632
38525,2614
38526,2597
38527,2624
38528,2608
38529,2628
38530,2589
38531,2592
38532,2618
38533,2612
38534,2584
38535,2604
38536,2616
38537,2629
38538,2603
38539,2590
38540,2589
38541,2596
38542,2584
38543,2611
38544,2623
38545,2604
38546,2621
38547,2583
38548,2609
38549,2615
38550,2610
38551,2620
38552,2584
38553,2609
38554,2597
